baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000169231	143.344589719047	0.955865463612657	0.122052621110967	7.83158489274562	4.81757883006639e-15	2.8759875042423e-13	THBS3
ENSG00000132718	132.917238725699	0.613107802816773	0.147461956485081	4.15773544194636	3.21417943650418e-05	0.000200452500121566	SYT11
ENSG00000254726	10.9986167904197	1.7664407014875	0.321777517774117	5.48963368760744	4.0276817057416e-08	5.6649026881174e-07	MEX3A
ENSG00000160789	949.084178291806	0.896610835886053	0.188230577634468	4.76336441801297	1.90391551569386e-06	1.7504033680219e-05	LMNA
ENSG00000143320	37.9273373634031	4.05355546298288	0.321965881688224	12.5900155685072	2.39626105937654e-36	4.02332231869321e-33	CRABP2
ENSG00000160838	24.7852713982384	2.45739537994259	0.570324560979176	4.30876653062872	1.64167553627576e-05	0.000111864931385084	LRRC71
ENSG00000143297	55.4024330830237	3.66534342260675	0.477330898486813	7.67883125568919	1.60546546079279e-14	8.64513396880336e-13	FCRL5
ENSG00000162706	43.5903966205512	1.33719225525742	0.294917663933868	4.53412059969818	5.7843973689747e-06	4.57843402828923e-05	CADM3
ENSG00000213085	48.6212673950187	2.43625372061071	0.495435643481192	4.91739694684119	8.7702599200947e-07	8.87064241315603e-06	CFAP45
ENSG00000085552	15.6484764282629	2.49421965205497	0.387580315167077	6.43536205129449	1.23179358622834e-10	3.19245297993301e-09	IGSF9
ENSG00000018625	153.327665857	1.71652109339249	0.315318434612392	5.44377018585208	5.21645121775857e-08	7.15703501092269e-07	ATP1A2
ENSG00000117090	22.7596240275356	1.17753334905291	0.231815566407006	5.07961293240109	3.78204646072486e-07	4.17423566643026e-06	SLAMF1
ENSG00000026751	111.027883510553	1.69834863382186	0.341537133613662	4.97266173037275	6.60398362332675e-07	6.84449907627507e-06	SLAMF7
ENSG00000122224	25.2408870390558	1.46444675137049	0.334014232293032	4.38438428601367	1.16314289104061e-05	8.37712349193433e-05	LY9
ENSG00000143217	34.2619815518228	1.29524325609279	0.295935320885027	4.37677818321659	1.204464389417e-05	8.60093869146684e-05	NECTIN4
ENSG00000158859	346.917841857389	2.70173419110343	0.620540127351961	4.35384284112709	1.33771623699562e-05	9.37308528707626e-05	ADAMTS4
